timestamp,T_indoor_C,T_outdoor_C,Q_heat_pump_kW,electricity_demand_kW,COP,fabric,archetype,weather_scenario,replicate
2011-03-19 10:30:00,20.120153105028074,7.5,6.1116627660541445,1.3890142650123054,4.4,F1,B2,W1,4
2011-03-19 10:45:00,20.356770729831204,7.75,5.442009995298198,1.2284446941982385,4.43,F1,B2,W1,4
2011-03-19 11:00:00,20.55570871436179,8.0,4.8780234444217925,1.0937272296909846,4.46,F1,B2,W1,4
2011-03-19 11:15:00,20.720185752938196,8.25,4.41148539310699,0.9825134505806216,4.49,F1,B2,W1,4
2011-03-19 11:30:00,20.86938492045646,8.5,3.9934462798945294,0.8874325066432287,4.5,F1,B2,W1,4
2011-03-19 11:45:00,20.999565794360485,8.75,3.6526424969751314,0.8116983326611403,4.5,F1,B2,W1,4
2011-03-19 12:00:00,21.11959653742489,9.0,3.6,0.8,4.5,F1,B2,W1,4
2011-03-19 12:15:00,21.248373297061672,9.25,3.6,0.8,4.5,F1,B2,W1,4
2011-03-19 12:30:00,21.383133367748112,9.5,3.6,0.8,4.5,F1,B2,W1,4
2011-03-19 12:45:00,21.473849257365384,9.75,1.44,0.32,4.5,F1,B2,W1,4
2011-03-19 13:00:00,21.404310788240682,10.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 13:15:00,21.324178441193474,10.25,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 13:30:00,21.236225927846004,10.5,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 13:45:00,21.159002077883176,10.75,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 14:00:00,21.084335595624605,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 14:15:00,21.001587477026014,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 14:30:00,20.92365675421979,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 14:45:00,20.83401920134348,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 15:00:00,20.74072673295347,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 15:15:00,20.644754942005367,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 15:30:00,20.54124259300852,11.0,0.0,0.0,4.5,F1,B2,W1,4
2011-03-19 15:45:00,20.587986821198992,11.0,4.785518521944666,1.0634485604321475,4.5,F1,B2,W1,4
2011-03-19 16:00:00,20.741949783806593,11.0,4.348716954566725,0.9663815454592721,4.5,F1,B2,W1,4
2011-03-19 16:15:00,20.85310525728324,10.5,4.0276262251951,0.8950280500433554,4.5,F1,B2,W1,4
2011-03-19 16:30:00,20.924416101862516,10.0,3.822490794221828,0.8494423987159617,4.5,F1,B2,W1,4
2011-03-19 16:45:00,20.960629472011984,9.5,3.713655400655904,0.825256755701312,4.5,F1,B2,W1,4
2011-03-19 17:00:00,20.956243902252872,9.0,3.7182418858362665,0.8262759746302814,4.5,F1,B2,W1,4
2011-03-19 17:15:00,20.933426490190573,8.75,3.782159580469869,0.8404799067710822,4.5,F1,B2,W1,4
2011-03-19 17:30:00,20.89989757163063,8.5,3.872386111700451,0.8605302470445448,4.5,F1,B2,W1,4
2011-03-19 17:45:00,20.86290976546354,8.25,3.977761130386438,0.885915619239741,4.49,F1,B2,W1,4
2011-03-19 18:00:00,20.826198514180657,8.0,4.079170308465441,0.9146121767859736,4.46,F1,B2,W1,4
2011-03-19 18:15:00,20.781313284693002,7.5,4.203206075498127,0.9552741080677558,4.4,F1,B2,W1,4
2011-03-19 18:30:00,20.725300223333466,7.0,4.357611096971032,1.0040578564449385,4.34,F1,B2,W1,4
2011-03-19 18:45:00,20.66051047865928,6.5,4.481301626113004,1.0470330902133187,4.28,F1,B2,W1,4
2011-03-19 19:00:00,20.586657869655706,6.0,4.623989050331831,1.0957320024483013,4.22,F1,B2,W1,4
2011-03-19 19:15:00,20.516191587474953,5.5,4.757498131107847,1.1436293584393864,4.16,F1,B2,W1,4
2011-03-19 19:30:00,20.448908906572104,5.0,4.873383070351372,1.188630017158871,4.1,F1,B2,W1,4
2011-03-19 19:45:00,20.369645580083525,4.5,5.0145629664629325,1.2412284570452803,4.04,F1,B2,W1,4
2011-03-19 20:00:00,20.287957978149787,4.0,5.1607437874461155,1.29666929332817,3.98,F1,B2,W1,4
2011-03-19 20:15:00,20.209638732311312,3.75,5.327206737933021,1.3486599336539293,3.95,F1,B2,W1,4
2011-03-19 20:30:00,20.132163289599337,3.5,5.489295402213201,1.4003304597482653,3.92,F1,B2,W1,4
2011-03-19 20:45:00,20.05533049000779,3.25,5.646550385838705,1.4515553691102066,3.89,F1,B2,W1,4
2011-03-19 21:00:00,19.98727187469815,3.0,5.781890352946592,1.4978990551675109,3.86,F1,B2,W1,4
2011-03-19 21:15:00,19.92858438248108,2.75,5.8891898687185735,1.5376474853051108,3.83,F1,B2,W1,4
2011-03-19 21:30:00,19.866919075405693,2.5,5.9998685249401404,1.5789127697210894,3.8,F1,B2,W1,4
2011-03-19 21:45:00,19.805275807230085,2.25,6.110850070086782,1.6209151379540536,3.77,F1,B2,W1,4
2011-03-19 22:00:00,19.52006195966637,2.0,0.0,0.0,3.74,F1,B2,W1,4
2011-03-19 22:15:00,19.04051943924855,1.7,0.0,0.0,3.704,F1,B2,W1,4
2011-03-19 22:30:00,18.565903956044913,1.4,0.0,0.0,3.668,F1,B2,W1,4
2011-03-19 22:45:00,18.094071756297062,1.0999999999999999,0.0,0.0,3.632,F1,B2,W1,4
2011-03-19 23:00:00,17.62606486936754,0.8,0.0,0.0,3.596,F1,B2,W1,4
2011-03-19 23:15:00,17.170033131552866,0.8,0.0,0.0,3.596,F1,B2,W1,4
2011-03-19 23:30:00,16.725714277265535,0.8,0.0,0.0,3.596,F1,B2,W1,4
2011-03-19 23:45:00,16.291480662803714,0.8,0.0,0.0,3.596,F1,B2,W1,4
2011-03-19 00:00:00,14.799212279271678,1.0,0.0,0.0,3.62,F1,B3,W1,4
2011-03-19 00:15:00,14.491918318707453,0.85,2.8689363071094713,0.7964842607188983,3.602,F1,B3,W1,4
2011-03-19 00:30:00,14.384994703062603,0.7,4.469643312538143,1.2471102992572944,3.584,F1,B3,W1,4
2011-03-19 00:45:00,14.30016391258486,0.5499999999999999,4.650448907530623,1.3041079381745997,3.566,F1,B3,W1,4
2011-03-19 01:00:00,14.224448614272704,0.4,4.808061243080011,1.3551469118038368,3.548,F1,B3,W1,4
2011-03-19 01:15:00,14.152775686391921,0.050000000000000065,4.923501719622649,1.4043073929328715,3.5060000000000002,F1,B3,W1,4
2011-03-19 01:30:00,14.079488327928619,-0.2999999999999999,5.03865954554418,1.4545783907460097,3.464,F1,B3,W1,4
2011-03-19 01:45:00,14.005434088885071,-0.6499999999999998,5.152586380285235,1.505723664607023,3.422,F1,B3,W1,4
2011-03-19 02:00:00,13.932893762805127,-1.0,5.259610861954731,1.5560978881522873,3.38,F1,B3,W1,4
2011-03-19 02:15:00,13.857973465229586,-1.5,5.341760274023573,1.6089639379589071,3.32,F1,B3,W1,4
2011-03-19 02:30:00,13.77528786667346,-2.0,5.435051925431751,1.6671938421569794,3.26,F1,B3,W1,4
2011-03-19 02:45:00,13.685261845633997,-2.5,5.538781222746643,2.036316626009795,2.72,F1,B3,W1,4
2011-03-19 03:00:00,13.593229411289961,-3.0,5.641398863005538,2.1136751079076586,2.669,F1,B3,W1,4
2011-03-19 03:15:00,13.519348798253901,-2.5,5.897762896128378,2.168295182400138,2.72,F1,B3,W1,4
2011-03-19 03:30:00,13.47541244748607,-2.0,6.093829318740532,1.869272797159672,3.26,F1,B3,W1,4
2011-03-19 03:45:00,13.454860341880442,-1.5,6.2403171851381565,1.8796136099813725,3.32,F1,B3,W1,4
2011-03-19 04:00:00,13.455387013019411,-1.0,6.341516796673733,1.8761884013827617,3.38,F1,B3,W1,4
2011-03-19 04:15:00,13.460506404895016,-1.25,6.279111771120977,1.874361722722679,3.35,F1,B3,W1,4
2011-03-19 04:30:00,13.454176260282894,-1.5,6.241770190128633,1.8800512620869378,3.32,F1,B3,W1,4
2011-03-19 04:45:00,13.440462067499254,-1.75,6.221788114770212,1.891121007528939,3.29,F1,B3,W1,4
2011-03-19 05:00:00,13.4193978379866,-2.0,6.2161445556108665,1.906792808469591,3.26,F1,B3,W1,4
2011-03-19 05:15:00,13.396095054149495,-2.0,6.267426005803423,1.9225233146636262,3.26,F1,B3,W1,4
2011-03-19 05:30:00,13.378518716153796,-2.0,6.306489392081715,1.934505948491324,3.26,F1,B3,W1,4
2011-03-19 05:45:00,13.363460576030173,-2.0,6.339067955990737,1.9444993730032942,3.26,F1,B3,W1,4
2011-03-19 06:00:00,13.351287137808848,-2.0,6.3663275453636725,1.9528612102342549,3.26,F1,B3,W1,4
2011-03-19 06:15:00,13.350352205264644,-1.75,6.422005398102536,1.951977324651227,3.29,F1,B3,W1,4
2011-03-19 06:30:00,13.365490317398649,-1.5,6.442407710612872,1.9404842501845998,3.32,F1,B3,W1,4
2011-03-19 06:45:00,13.392873345324098,-1.25,6.43398812306512,1.9205934695716778,3.35,F1,B3,W1,4
2011-03-19 07:00:00,13.433045071507177,-1.0,6.3970617870002435,1.8926218304734446,3.38,F1,B3,W1,4
2011-03-19 07:15:00,13.72804266159463,-0.39999999999999997,12.78,5.83314020857474,3.452,F1,B3,W1,4
2011-03-19 07:30:00,14.236332767761104,0.20000000000000004,12.651911884050623,5.518245595741885,3.524,F1,B3,W1,4
2011-03-19 07:45:00,14.733749833471219,0.8,12.088968034430636,4.768767811961225,3.596,F1,B3,W1,4
2011-03-19 08:00:00,15.219109422262004,1.4,11.538984910183023,4.0325072656901115,3.668,F1,B3,W1,4
2011-03-19 08:15:00,15.676166326399088,2.0,11.029825288959263,3.337311919975305,3.74,F1,B3,W1,4
2011-03-19 08:30:00,16.10832297324123,2.6,10.459377032609373,2.7669507557986677,3.812,F1,B3,W1,4
2011-03-19 08:45:00,16.16243678466346,3.2,0.0,0.0,3.884,F1,B3,W1,4
2011-03-19 09:00:00,15.927290294768305,3.8,0.0,0.0,3.956,F1,B3,W1,4
2011-03-19 09:15:00,15.730165493534608,4.6,0.0,0.0,4.052,F1,B3,W1,4
2011-03-19 09:30:00,15.567495699813358,5.4,0.0,0.0,4.148,F1,B3,W1,4
2011-03-19 09:45:00,15.441748652431448,6.2,0.0,0.0,4.244,F1,B3,W1,4
2011-03-19 10:00:00,15.351941141518811,7.0,0.0,0.0,4.34,F1,B3,W1,4
2011-03-19 10:15:00,15.284717043069605,7.25,0.0,0.0,4.37,F1,B3,W1,4
2011-03-19 10:30:00,15.233413291739907,7.5,0.0,0.0,4.4,F1,B3,W1,4
2011-03-19 10:45:00,15.19913111713448,7.75,0.0,0.0,4.43,F1,B3,W1,4
2011-03-19 11:00:00,15.183313628782427,8.0,0.0,0.0,4.46,F1,B3,W1,4
2011-03-19 11:15:00,15.180714166668425,8.25,0.0,0.0,4.49,F1,B3,W1,4
2011-03-19 11:30:00,15.189452292780455,8.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 11:45:00,15.209849902401027,8.75,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 12:00:00,15.239952733694787,9.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 12:15:00,15.274124897879153,9.25,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 12:30:00,15.31177757941076,9.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 12:45:00,15.356699179207968,9.75,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 13:00:00,15.404822453583654,10.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 13:15:00,15.455132406560658,10.25,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 13:30:00,15.504808233789474,10.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 13:45:00,15.55427017544821,10.75,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 14:00:00,15.605559530021132,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 14:15:00,15.651754273747763,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 14:30:00,15.689683209056303,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 14:45:00,15.718929528461972,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 15:00:00,15.737632065370606,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 15:15:00,15.743685519968112,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 15:30:00,15.737188414554103,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 15:45:00,15.720292922830476,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 16:00:00,15.692410268099572,11.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 16:15:00,15.646094419749867,10.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 16:30:00,15.576518046850264,10.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 16:45:00,15.483140020648555,9.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 17:00:00,15.368640471347085,9.0,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 17:15:00,15.238929899017531,8.75,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 17:30:00,15.097531033727389,8.5,0.0,0.0,4.5,F1,B3,W1,4
2011-03-19 17:45:00,14.942479507824796,8.25,0.0,0.0,4.49,F1,B3,W1,4
2011-03-19 18:00:00,14.776525531156633,8.0,0.0,0.0,4.46,F1,B3,W1,4
2011-03-19 18:15:00,14.602311737135292,7.5,0.0,0.0,4.4,F1,B3,W1,4
2011-03-19 18:30:00,14.542798228757603,7.0,4.23235162878508,0.9751962278306637,4.34,F1,B3,W1,4
2011-03-19 18:45:00,14.636211332097668,6.5,4.574754443112616,1.0688678605403308,4.28,F1,B3,W1,4
2011-03-19 19:00:00,14.694957362369497,6.0,4.351002235889021,1.0310431838599576,4.22,F1,B3,W1,4
2011-03-19 19:15:00,15.04998731589423,5.5,13.036574422243051,4.26301672993536,4.16,F1,B3,W1,4
2011-03-19 19:30:00,15.613648625368592,5.0,12.031538228393538,3.412026033271587,4.1,F1,B3,W1,4
2011-03-19 19:45:00,16.085339100041555,4.5,11.067748695916315,2.7727452634080954,4.04,F1,B3,W1,4
2011-03-19 20:00:00,16.45760299328055,4.0,9.971007192649642,2.5052781891079494,3.98,F1,B3,W1,4
2011-03-19 20:15:00,16.75355290703481,3.75,9.133098136004799,2.312176743292354,3.95,F1,B3,W1,4
2011-03-19 20:30:00,16.991192767630825,3.5,8.453216294354743,2.1564327281517204,3.92,F1,B3,W1,4
2011-03-19 20:45:00,17.179952062125384,3.25,7.909906847361795,2.0333950764426216,3.89,F1,B3,W1,4
2011-03-19 21:00:00,17.31929485058824,3.0,7.494337982373226,1.94153833740239,3.86,F1,B3,W1,4
2011-03-19 21:15:00,17.418891746519026,2.75,7.189025233791569,1.8770300871518455,3.83,F1,B3,W1,4
2011-03-19 21:30:00,17.49757447566959,2.5,6.940198732297337,1.8263680874466677,3.8,F1,B3,W1,4
2011-03-19 21:45:00,17.55419538066859,2.25,6.747469435256895,1.7897796910495742,3.77,F1,B3,W1,4
2011-03-19 22:00:00,17.583713876155386,2.0,6.622608828718984,1.770751023721653,3.74,F1,B3,W1,4
2011-03-19 22:15:00,17.59915514224143,1.7,6.528001697559174,1.7624194647837945,3.704,F1,B3,W1,4
2011-03-19 22:30:00,17.607837268454567,1.4,6.448952349866589,1.7581658532896915,3.668,F1,B3,W1,4
2011-03-19 22:45:00,17.605639156493154,1.0999999999999999,6.396192074932646,1.7610660999263894,3.632,F1,B3,W1,4
2011-03-19 23:00:00,17.595315131987228,0.8,6.363451093733603,1.7695915166111238,3.596,F1,B3,W1,4
2011-03-19 23:15:00,17.34588160932082,0.8,0.0,0.0,3.596,F1,B3,W1,4
2011-03-19 23:30:00,16.895227322760178,0.8,0.0,0.0,3.596,F1,B3,W1,4
2011-03-19 23:45:00,16.4569870288971,0.8,0.0,0.0,3.596,F1,B3,W1,4
2011-03-19 00:00:00,14.798683109079843,1.0,0.0,0.0,3.62,F1,B4,W1,4
2011-03-19 00:15:00,14.489972725007522,0.85,2.872291213437989,0.7974156616984979,3.602,F1,B4,W1,4
2011-03-19 00:30:00,14.385571368952204,0.7,4.469222072058462,1.2469927656413122,3.584,F1,B4,W1,4
2011-03-19 00:45:00,14.30490863991528,0.5499999999999999,4.639725949151204,1.3011009391899058,3.566,F1,B4,W1,4
2011-03-19 01:00:00,14.232613406067674,0.4,4.7895997837558815,1.3499435692660322,3.548,F1,B4,W1,4
2011-03-19 01:15:00,14.16215637912044,0.050000000000000065,4.901629546197119,1.3980688950933027,3.5060000000000002,F1,B4,W1,4
2011-03-19 01:30:00,14.091430004577763,-0.2999999999999999,5.012176945120018,1.446933298244809,3.464,F1,B4,W1,4
2011-03-19 01:45:00,14.020069908531289,-0.6499999999999998,5.119490559501308,1.4960521798659576,3.422,F1,B4,W1,4
2011-03-19 02:00:00,13.947318042377693,-1.0,5.227204416970276,1.5465101825355843,3.38,F1,B4,W1,4
2011-03-19 02:15:00,13.869269125193094,-1.5,5.31609144080966,1.6012323616896567,3.32,F1,B4,W1,4
2011-03-19 02:30:00,13.784803094737095,-2.0,5.4145532022166565,1.660905890250508,3.26,F1,B4,W1,4
2011-03-19 02:45:00,13.696547406932286,-2.5,5.5150255455064645,2.027582921142082,2.72,F1,B4,W1,4
2011-03-19 03:00:00,13.603136035975174,-3.0,5.619965875071594,2.1056447639833626,2.669,F1,B4,W1,4
2011-03-19 03:15:00,13.524514335165607,-2.5,5.886030697874983,2.163981874218743,2.72,F1,B4,W1,4
2011-03-19 03:30:00,13.474797946584607,-2.0,6.094226881632305,1.8693947489669647,3.26,F1,B4,W1,4
2011-03-19 03:45:00,13.451043505486004,-1.5,6.248659827455706,1.882126454052923,3.32,F1,B4,W1,4
2011-03-19 04:00:00,13.450956730816225,-1.0,6.351335039988056,1.8790932070970585,3.38,F1,B4,W1,4
2011-03-19 04:15:00,13.456980900303284,-1.25,6.287278557673848,1.87679956945488,3.35,F1,B4,W1,4
2011-03-19 04:30:00,13.453538548577637,-1.5,6.243680054402709,1.880626522410455,3.32,F1,B4,W1,4
2011-03-19 04:45:00,13.44132394401192,-1.75,6.219889180841129,1.8905438239638683,3.29,F1,B4,W1,4
2011-03-19 05:00:00,13.419688006154555,-2.0,6.215374913177974,1.9065567218337351,3.26,F1,B4,W1,4
2011-03-19 05:15:00,13.397992401038872,-2.0,6.263849361403106,1.921426184479481,3.26,F1,B4,W1,4
2011-03-19 05:30:00,13.38019619769108,-2.0,6.302343993786903,1.9332343539223638,3.26,F1,B4,W1,4
2011-03-19 05:45:00,13.365238055789058,-2.0,6.335655177566925,1.9434525084561123,3.26,F1,B4,W1,4
2011-03-19 06:00:00,13.350515837562243,-2.0,6.366960020327109,1.9530552209592356,3.26,F1,B4,W1,4
2011-03-19 06:15:00,13.345242981036485,-1.75,6.432894201231682,1.9552869912558306,3.29,F1,B4,W1,4
2011-03-19 06:30:00,13.359846475574747,-1.5,6.4549485142724725,1.9442616006844802,3.32,F1,B4,W1,4
2011-03-19 06:45:00,13.389032673684119,-1.25,6.442931848179243,1.9232632382624608,3.35,F1,B4,W1,4
2011-03-19 07:00:00,13.653377994181172,-1.0,12.530145839212363,5.770382525602895,3.38,F1,B4,W1,4
2011-03-19 07:15:00,14.113342888300735,-0.39999999999999997,12.11255259499468,5.1656928035694225,3.452,F1,B4,W1,4
2011-03-19 07:30:00,14.549267608138937,0.20000000000000004,11.2968170263727,4.16315073806396,3.524,F1,B4,W1,4
2011-03-19 07:45:00,15.037406774509282,0.8,13.14,5.819799777530589,3.596,F1,B4,W1,4
2011-03-19 08:00:00,15.2363048830623,1.4,3.096,0.8440567066521266,3.668,F1,B4,W1,4
2011-03-19 08:15:00,15.146644325897334,2.0,3.15,0.8422459893048128,3.74,F1,B4,W1,4
2011-03-19 08:30:00,15.088115741697125,2.6,3.204,0.8405036726128018,3.812,F1,B4,W1,4
2011-03-19 08:45:00,15.06213385414299,3.2,3.258,0.8388259526261589,3.884,F1,B4,W1,4
2011-03-19 09:00:00,15.06825773506309,3.8,3.312,0.8372093023255816,3.956,F1,B4,W1,4
2011-03-19 09:15:00,15.107974289602597,4.6,3.384,0.835143139190523,4.052,F1,B4,W1,4
2011-03-19 09:30:00,15.182821464813111,5.4,3.456,0.8331726133076186,4.148,F1,B4,W1,4
2011-03-19 09:45:00,15.28897050012701,6.2,3.528,0.8312912346842602,4.244,F1,B4,W1,4
2011-03-19 10:00:00,15.427944348108223,7.0,3.6,0.8294930875576035,4.34,F1,B4,W1,4
2011-03-19 10:15:00,15.465398674356504,7.25,0.0,0.0,4.37,F1,B4,W1,4
2011-03-19 10:30:00,15.411804462339013,7.5,0.0,0.0,4.4,F1,B4,W1,4
2011-03-19 10:45:00,15.377144857836466,7.75,0.0,0.0,4.43,F1,B4,W1,4
2011-03-19 11:00:00,15.359537870790327,8.0,0.0,0.0,4.46,F1,B4,W1,4
2011-03-19 11:15:00,15.354550095746664,8.25,0.0,0.0,4.49,F1,B4,W1,4
2011-03-19 11:30:00,15.358451931282989,8.5,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 11:45:00,15.371249901727781,8.75,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 12:00:00,15.80663477407534,9.0,11.569479023337813,2.621923448503728,4.5,F1,B4,W1,4
2011-03-19 12:15:00,16.565245773841543,9.25,11.124162142990937,2.475661104696015,4.5,F1,B4,W1,4
2011-03-19 12:30:00,17.128358591064103,9.5,6.127070961066162,1.3615713246813692,4.5,F1,B4,W1,4
2011-03-19 12:45:00,17.67743080868757,9.75,10.195777451091331,2.26572832246474,4.5,F1,B4,W1,4
2011-03-19 13:00:00,17.95794188665373,10.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 13:15:00,17.9336275844387,10.25,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 13:30:00,17.9123469296332,10.5,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 13:45:00,17.895346419326003,10.75,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 14:00:00,17.881907079577843,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 14:15:00,17.86443075488563,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 14:30:00,17.83800945156953,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 14:45:00,17.802090096065285,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 15:00:00,17.76132735574847,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 15:15:00,17.714044965112468,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 15:30:00,17.654884580150487,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 15:45:00,17.58425168067323,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 16:00:00,17.50727128972195,11.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 16:15:00,17.412860473063866,10.5,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 16:30:00,17.293359312869985,10.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 16:45:00,17.15452753135913,9.5,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 17:00:00,16.99386084384167,9.0,0.0,0.0,4.5,F1,B4,W1,4
2011-03-19 17:15:00,17.218741179110975,8.75,11.13182864177074,2.473739698171276,4.5,F1,B4,W1,4
2011-03-19 17:30:00,17.657202157229,8.5,8.296669761236778,1.8437043913859514,4.5,F1,B4,W1,4
2011-03-19 17:45:00,18.072496298597777,8.25,10.62636265878182,2.366673197946953,4.49,F1,B4,W1,4
2011-03-19 18:00:00,18.380572790144697,8.0,6.330774577859123,1.4194561833764854,4.46,F1,B4,W1,4
2011-03-19 18:15:00,18.66168600090001,7.5,9.664825157255132,2.1965511721034394,4.4,F1,B4,W1,4
2011-03-19 18:30:00,18.660390085208533,7.0,0.0,0.0,4.34,F1,B4,W1,4
2011-03-19 18:45:00,18.34267870717872,6.5,0.0,0.0,4.28,F1,B4,W1,4
2011-03-19 19:00:00,18.017151983332493,6.0,0.0,0.0,4.22,F1,B4,W1,4
2011-03-19 19:15:00,17.68582699303454,5.5,0.0,0.0,4.16,F1,B4,W1,4
2011-03-19 19:30:00,17.35178699287776,5.0,0.0,0.0,4.1,F1,B4,W1,4
2011-03-19 19:45:00,17.01475544828801,4.5,0.0,0.0,4.04,F1,B4,W1,4
2011-03-19 20:00:00,16.67085611897381,4.0,0.0,0.0,3.98,F1,B4,W1,4
2011-03-19 20:15:00,16.734733219452764,3.75,11.337681652646777,3.1038208931531064,3.95,F1,B4,W1,4
2011-03-19 20:30:00,17.100707947728853,3.5,10.300152043313538,2.6275898069677397,3.92,F1,B4,W1,4
2011-03-19 20:45:00,17.40462927798908,3.25,10.013773585496082,2.574234854883311,3.89,F1,B4,W1,4
2011-03-19 21:00:00,17.5336272082787,3.0,5.639450951211368,1.4609976557542403,3.86,F1,B4,W1,4
2011-03-19 21:15:00,17.70003053587876,2.75,10.700397997124396,2.84052096376138,3.83,F1,B4,W1,4
2011-03-19 21:30:00,17.973570945643914,2.5,10.120767009604261,2.663359739369543,3.8,F1,B4,W1,4
2011-03-19 21:45:00,18.257712691364386,2.25,11.359123557997584,3.5891633457959946,3.77,F1,B4,W1,4
2011-03-19 22:00:00,18.487892614340613,2.0,8.764821484228051,2.3435351562107085,3.74,F1,B4,W1,4
2011-03-19 22:15:00,18.31225281112555,1.7,0.0,0.0,3.704,F1,B4,W1,4
2011-03-19 22:30:00,17.85813014463315,1.4,0.0,0.0,3.668,F1,B4,W1,4
2011-03-19 22:45:00,17.40661568166024,1.0999999999999999,0.0,0.0,3.632,F1,B4,W1,4
2011-03-19 23:00:00,16.958038209309354,0.8,0.0,0.0,3.596,F1,B4,W1,4
2011-03-19 23:15:00,16.5183844765915,0.8,0.0,0.0,3.596,F1,B4,W1,4
2011-03-19 23:30:00,16.08970623384615,0.8,0.0,0.0,3.596,F1,B4,W1,4
2011-03-19 23:45:00,15.67544245668623,0.8,0.0,0.0,3.596,F1,B4,W1,4
2011-03-19 00:00:00,14.958560935920316,1.0,0.0,0.0,3.62,F2,B1,W1,4
2011-03-19 00:15:00,14.881348380177826,0.85,0.0,0.0,3.602,F2,B1,W1,4
2011-03-19 00:30:00,14.802784132787535,0.7,0.0,0.0,3.584,F2,B1,W1,4
2011-03-19 00:45:00,14.723474114130768,0.5499999999999999,0.0,0.0,3.566,F2,B1,W1,4
2011-03-19 01:00:00,14.644175713375528,0.4,0.0,0.0,3.548,F2,B1,W1,4
2011-03-19 01:15:00,14.566264404704603,0.050000000000000065,0.0,0.0,3.5060000000000002,F2,B1,W1,4
2011-03-19 01:30:00,14.5368896433282,-0.2999999999999999,2.3935958200089447,0.6909918648986563,3.464,F2,B1,W1,4
2011-03-19 01:45:00,14.68260290636586,-0.6499999999999998,3.653372708341262,1.067613298755483,3.422,F2,B1,W1,4
2011-03-19 02:00:00,14.818906608281688,-1.0,3.3039109792640877,0.9774884554035764,3.38,F2,B1,W1,4
2011-03-19 02:15:00,14.930417829718987,-1.5,3.0035078710294356,0.9046710454907937,3.32,F2,B1,W1,4
2011-03-19 02:30:00,15.023727184186914,-2.0,2.7981194315271014,0.858318844026718,3.26,F2,B1,W1,4
2011-03-19 02:45:00,15.105515126815758,-2.5,2.745,1.0091911764705879,2.72,F2,B1,W1,4
2011-03-19 03:00:00,15.18028072240723,-3.0,2.7,1.0116148370176092,2.669,F2,B1,W1,4
2011-03-19 03:15:00,15.253949473209989,-2.5,2.745,1.0091911764705879,2.72,F2,B1,W1,4
